id_estacion,nombre,latitud,longitud
7614,servicios san isidro de bacum sa de cv,27.41052,-110.1175
7615,auto pronto sa de cv,31.71823,-106.3964
7616,estacion de servicio zari sa de cv,25.63396,-100.3067
7617,operadora de estaciones de servicio 2020 sa de cv,24.09412,-110.3095
7618,servicio de anza sa de cv,29.09736,-110.9504
7619,estacion de servicio calzada de la viga sa de cv,19.40696,-99.13647
7620,nemecio carlos vazquez vazquez ,17.8631,-98.11318
7621,servicio facil del sureste sa de cv,17.92167,-94.9297
7622,servicio gasolinero loga sa de cv,19.53448,-99.1888
7623,consorcio marin s a de c v ,17.74176,-91.78288
7624,estacion de servicio emajufh sa de cv,20.43746,-99.53354
7625,servicio facil del sureste sa de cv,17.97843,-92.93914
7626,multiservicios de combustible del sureste sa cv ,19.27714,-96.43127
7627,adriana carranza famania,25.44781,-108.4618
7628,servicio baulop sa de cv,19.93844,-105.2495
7629,jose antonio duran arredondo,20.52143,-101.3751
7630,est de serv y gasolinera los reyes s de rl de cv,19.35836,-98.99221
7631,becktrop operadora sa de cv,32.45958,-116.8974
7632,super servicio frontera sa de cv,18.5298,-92.63584
7633,est de serv y gasolineria ign zaragoza sa de cv,19.37331,-99.01838
7634,pama estacion de servicio s a de c v,19.83662,-97.35928
7635,maricarmen peña flores,21.51319,-98.3721
7636,parador turistico del altiplano sa de cv,22.86235,-100.4828
7637,consorcio gasolinero plus sa de cv,19.48754,-99.15083
7638,combustibles araiza sa de cv,22.16675,-100.987
7639,ysidro najera mendoza,32.48475,-116.5699
7640,super servicio azteca de victoria sa de cv ,23.77326,-99.16116
7641,gasolineros mexicanos sa de cv,20.52828,-103.2977
7642,grupo el rey corporativo s de rl de cv,32.59632,-115.4776
7643,servirapid sa de cv,19.0442,-98.06623
7644,servicios especializados del valle de ameca sa cv,20.53417,-104.019
7645,patricia gonzalez sedano,32.65036,-115.5059
7646,estacion de carga via lactea sa de cv,19.34319,-99.03779
7647,combured sa de cv,24.81172,-100.0682
7648,alicia bertha alvarez german,20.05252,-99.34299
7649,servicio nuestra señora de los angeles  s rl cv  ,19.54678,-99.60981
7650,gasomer sa de cv,19.60677,-99.05156
7651,estacion de servicio borneo sa de cv,19.64689,-99.14494
7652,hector maximino silva cisneros,32.61195,-115.0174
7653,servicio garay sa de cv,19.33776,-99.06476
7654,audon cardenas portillo,25.37632,-108.1329
7655,servicios integrales marinos cojumatlan sa de cv,22.21501,-97.92056
7656,combustibles chichimecas sa de cv,20.72751,-100.2882
7657,autoexpress gsm sa de cv,20.13016,-99.72785
7658,gasolinera etla sa de cv ,16.86716,-96.77608
7659,comercializadora nandalumi sa de cv,16.73947,-93.09479
7660,multiservicio azteca sa de cv,28.59039,-106.1108
7661,auto servicio mirsot sa de cv,19.89139,-100.4359
7662,estacion de servicio tafetan mich sa de cv,19.43171,-100.9025
7663,jose hernandez villegas,27.45031,-99.5192
7664,super servicio corona el olmo sa de cv,23.66303,-99.10801
7665,emresa burruel sa de cv,31.31746,-113.5387
7666,combustibles de yucatan sa de cv,20.99894,-89.56267
7667,grupo de servicios jateño sa de cv,23.66736,-100.6453
7668,servicio facil del sureste sa de cv,18.15171,-94.39602
7669,servicio cimogua sa de cv,16.3544,-98.06971
7670,consorcio gasolinero plus sa de cv,19.45787,-99.20049
7671,estacion de servicio la turquesa sa de cv ,14.91538,-92.26779
7672,agrocombustibles de hidalgo sa de cv,19.6689,-98.3736
7673,gasolinera el lucero sa de cv,25.89476,-103.4045
7674,ramon andujo marin,29.1832,-106.9581
7675,ser pana sa de cv,28.20201,-105.4736
7676,servicio plaza san felipe sa de cv,28.64488,-106.1005
7677,servicios alcaraz y hernandez sa de cv,20.72249,-103.3457
7678,grupo imperial luisiana sa de cv,18.24036,-93.34382
7679,kopla sa de cv,22.14059,-101.005
7680,estacion acevedo s de rl,20.26935,-98.94994
7681,combustibles y servicios nainari sa de cv,27.50124,-109.9746
7682,servicio piedras negras sa de cv,19.49897,-98.05389
7683,virogu gasolineras sa de cv,22.22553,-97.90096
7684,rigoberto garcia perez,15.2751,-92.69379
7685,gasolinera de chelem sa de cv ,21.2705,-89.7337
7686,servicio  tamarindos sa de cv,18.33503,-99.54391
7687,servicio el reten sa de cv,19.28375,-99.6495
7688,servicio parador santa barbara sa de cv,20.38293,-99.65907
7689,estacion los 2 laredos sa de cv,27.31244,-99.59332
7690,gasoil sa de cv,19.47132,-97.68338
7691,super servicio siemar sa de cv,20.557,-100.4327
7692,estacion piru sa de cv,27.48318,-109.9492
7693,servicio garflo sa de cv,19.1368,-96.12556
7694,servicio circuito exterior sa de cv,19.2563,-99.5531
7695,consorcio gasolinero plus sa de cv,19.43853,-99.16793
7696,sonia marisa breceda rios,25.0927,-103.7698
7697,servicio la chinantla sa de cv,17.8733,-95.70672
7698,petro sav sabinas sa de cv,26.50372,-100.1637
7699,grupo gas w sa de cv,25.6167,-100.2719
7700,combustibles san vicente sa de cv  e07871,21.84918,-97.74963
7701,inmobiliaria las palmas maya sa de cv,24.13572,-110.3323
7702,servi energeticos sa de cv,32.61369,-115.4268
7703,proyectos casa nueva sa de cv,19.05109,-96.22043
7704,auto servicio jima sa de cv,25.5667,-108.4823
7705,gaso perez sa de  cv,19.45687,-96.95311
7706,servicio nava medrano sa de cv,23.63614,-100.6439
7707,combured sa de cv,22.4099,-99.5976
7708,autoservicio suga sa de cv,26.89813,-101.3949
7709,servicio tierra nueva sa de cv,21.69195,-100.6203
7710,aries gas sa de cv,20.54544,-97.43836
7711,servicios el fraile sa de cv,25.94132,-100.4051
7712,servicio vazmoy sa de cv,18.44779,-96.34813
7713,impulsora de servicios las montañas sa de cv,28.29733,-108.2471
7714,servicio eje seis sa de cv,19.37849,-99.14546
7715,ahome gasolinera sade cv,25.78017,-109.0158
7716,lubrygas dorantes sa de cv,19.41692,-98.14246
7717,kopla sa de cv,21.09092,-101.6787
7718,servicio poncemedina sa de cv,20.77818,-103.692
7719,bernardo manuel valencia oliver,19.28149,-99.49593
7720,servicio playa sur sa de cv ,21.04297,-86.87286
7721,super servicio san miguelito sa de cv,20.66904,-101.3753
7722,servicios gasolineros de mexico sa de cv,31.72329,-106.4198
7723,servicio la turriente sa de cv,19.6081,-99.18256
7724,estacion de servicio roma sa de cv,31.31483,-109.5451
7725,petro sav leones sa de cv,25.71421,-100.1673
7726,servicio facil del sureste sa de cv,18.0014,-92.92656
7727,estaciones de servicio del mayab sa de cv,20.38481,-89.31418
7728,servicio esla sa de cv,19.69725,-99.18914
7729,isabel mendoza bernal ,19.30225,-97.77463
7730,servigas la cruz sa de cv,20.65164,-103.2265
7731,servicio solorzano padilla sa de cv,21.35514,-102.7888
7732,hermelinda de los santos valerio,18.14653,-97.08284
7733,grupo sulven sa de cv,19.06627,-98.27783
7734,gasolineria medellin sa de cv,19.05431,-96.95301
7735,gasolineria servicio atoyac sa de cv,17.204,-100.4386
7736,estacion de servicio el llano sa de cv ,18.44815,-95.20351
7737,servicios markoil sa cv,20.66901,-103.2354
7738,servicio facil del sureste sa de cv,17.99999,-94.92182
7739,servicio cardel sa de cv,19.37027,-96.36849
7740,grupo antana sa  de cv,32.66899,-115.4261
7741,consorcio gasolinero plus sa de cv,19.43142,-99.15968
7742,mayo estacion sa de cv,23.63829,-100.6409
7743,servicio cieneguitas sa de cv,19.4298,-98.96188
7744,armando gaeta loera,22.10953,-103.2641
7745,ruolac banderilla sa de cv,19.5945,-96.95155
7746,blanca araceli reyes zarzosa,22.68033,-102.1069
7747,melchor gloria sanchez,18.92778,-97.86251
7748,estacion de servicio onix sa de cv,14.89096,-92.26392
7749,super servicio de oluta sa de cv,17.93729,-94.5505
7750,consorcio gasolinero plus sa de cv,19.41518,-99.16587
7751,estacion de servicio zafiro sa de cv,14.89407,-92.26042
7752,combustibles del desierto sa de cv,28.17503,-105.4535
7753,servicio facil del sureste sa de cv,18.01443,-94.39381
7754,dagal sa de cv,32.46045,-114.7549
7755,energeticos plus sa de cv,20.67166,-103.3053
7756,santos de la paz sa de cv,20.22728,-99.21557
7757,operadora fogal sa de cv,28.65401,-100.5353
7758,pioneros del distrito de riego spr de rl de cv ,28.34263,-105.4269
7759,olivia enriquez guerra,18.45578,-97.4127
7760,auto servicio mirsot sa de cv,19.9091,-100.4546
7761,gs gas q sa de cv,20.64212,-100.4914
7762,combustibles marvic sa de cv,20.59561,-103.3127
7763,servicio regio dos sa de cv,18.02617,-92.93471
7764,gasolinera vicam sa de cv,20.779,-102.7595
7765,combustibles finos sa de cv ,19.54502,-96.92827
7766,proveedora de liquidos de tamaulipas sa de cv,26.02143,-98.23982
7767,jorge feregrino herrera,20.47522,-99.21206
7768,super servicio azteca de victoria sa de cv ,23.73697,-99.14366
7769,servicio hueyotlipan sa de cv,19.47551,-98.36175
7770,servicio el higo sa de cv,21.77334,-98.41946
7771,combustibles de villanueva sa de cv,22.34197,-102.8794
7772,exelco carburantes sa de cv,20.55924,-97.44336
7773,estacion oro sa de cv,32.3716,-117.0598
7774,gasolinera kukulkan sa de cv,20.65113,-103.4223
7775,super servicio bolivar sa de cv,19.17529,-96.719
7776,autoservicio benitez sa de cv,32.54436,-116.9051
7777,servicio moreno plutarco sa,19.3598,-99.13892
7778,gas 122 sa de cv,19.48802,-99.1627
7779,servicio dogre sa de cv,20.59363,-90.00121
7780,remarauda sa de cv,18.99258,-98.25036
7781,servicio canoas sa de cv  e06257,20.95895,-97.34013
7782,servicio la esmeralda sa de cv,17.98518,-102.2201
7783,alejandro rudametkin novikoff,31.85125,-116.6053
7784,consorcio gasolinero plus sa de cv,19.42853,-99.1552
7785,estacion de servicio el llano sa de cv ,18.42526,-95.11942
7786,jose vazquez prado,19.27817,-99.55503
7787,consorcio gasolinero plus sa de cv,19.40145,-99.17567
7788,servicio cuatro vientos vazquez sa de cv,19.30437,-98.84117
7789,gasolinera el duende sa de cv,25.1761,-107.6038
7790,estacion el naranjo sa de cv,31.02155,-110.8912
7791,servicios castellanos sa de cv,25.65036,-102.1462
7792,carolina diaz magallon,19.20376,-101.7175
7793,servicios gasolineros de mexico sa de cv,25.59866,-100.0277
7794,carmen ivette martin del campo abarca,20.30232,-102.3207
7795,servicio buctzotz sa de cv ,21.20084,-88.80448
7796,servicio fugas de texcoco s a de cv,19.50707,-98.89334
7797,consorcio marin s a de c v ,17.84417,-92.52758
7798,oscar pozos vergara,19.44219,-97.66873
7799,jose de jesus ruesga hernandez,20.08601,-104.0982
7800,gas confia sociedad anonima de capital variable,19.26264,-103.7257
7801,dagal sa de cv,32.46733,-114.8143
7802,gasolinera boquilla sa de cv,27.76348,-107.6371
7803,grupo ferche sa de cv,19.14611,-90.98196
7804,suministros inteligentes de hidrocarburos sa de cv,18.80606,-97.09721
7805,super servicio del centro de sahuayo sa de cv,20.06146,-102.7161
7806,gasolinera segura flores s de rl de cv,25.52404,-103.585
7807,inmobiliaria rojas &amp gas sa de cv,19.40931,-98.92715
7808,energeticos y suministros de san martin sa de cv,19.08396,-98.30044
7809,centro gasolinero animas sa de cv,19.51715,-96.88208
7810,servicios gasolineros de mexico sa de cv,25.27811,-100.0213
7811,grupo benceno de combustibles sa de cv,21.80843,-105.2112
7812,gasolineras del lerma sa de cv,20.27861,-102.376
7813,operadora rio colorado s de rl de cv,29.1311,-111.0059
7814,servicio herradura sa de cv,19.41842,-99.26705
7815,servicio jhomi del sureste sa de cv,17.20489,-96.79403
7816,vilmon sa de cv,20.66244,-101.3489
7817,ruben garcia rodriguez,25.8317,-99.01165
7818,gasoil sa de cv,19.46519,-97.68502
7819,servicio san jose de la peña sa de cv,20.45213,-100.9649
7820,combustibles y lubricantes potosinos sa de cv,22.14557,-101.0023
7821,servicios estatua sa de cv,25.40631,-100.9972
7822,jesus humberto flores guerra,32.47799,-114.7623
7823,energeticos plus sa de cv,20.67008,-103.3544
7824,servicio cupula sa de cv,19.63879,-99.16734
7825,gasolineria mompani sa de cv,18.81796,-98.91896
7826,corporativo sierra acuña sa de cv,25.86877,-97.48675
7827,gasolinera carlo magno sa de cv,22.16321,-100.9948
7828,operadora de miniestaciones combuserv sa de cv,19.55138,-98.49473
7829,manuel de la fuente sa de cv ,28.83941,-111.4759
7830,servicios gasolineros de mexico sa de cv,25.40893,-100.9791
7831,gasolineros mexicanos sa de cv,20.72965,-103.3524
7832,estaciones de servicio del mayab sa de cv,20.82247,-89.27565
7833,kopla sa de cv,21.02088,-101.8515
7834,ma de jesus lopez meza,32.58463,-115.473
7835,energia san pablo sa de cv ,20.64157,-103.4303
7836,servicio ventura puente sa de cv,19.68788,-101.1805
7837,servicio carriedo sa de cv,19.27993,-99.51465
7838,estacion de servicios valbemo sa de cv,25.97441,-109.2856
7839,servicios gasolineros de mexico sa de cv,31.67556,-106.4458
7840,los huitzaches sc de rl,16.82447,-96.78947
7841,ezequiel buenrostro padilla,20.01795,-102.5944
7842,servicios gasolineros de mexico sa de cv,31.73374,-106.4494
7843,servicio malibran sa de cv,19.19365,-96.14964
7844,gasolineros mexicanos sa de cv,20.72789,-103.3419
7845,bertha fuentes oñate,20.54843,-102.5089
7846,juan herberto alcocer rosado,20.68973,-88.20582
7847,consorcio gasolinero plus sa de cv,19.40123,-99.16984
7848,consorcio gasolinero plus sa de cv,19.38855,-99.13846
7849,operadora de miniestaciones combuserv sa de cv,19.34363,-99.03342
7850,gasomer sa de cv,20.09124,-98.75425
7851,jateño oriente sa de cv,23.65683,-100.6255
7852,karla lizbeth alvarez moreno,23.26314,-106.4168
7853,gas barrientos sa de cv,19.58417,-99.20393
7854,servicios gasolineros de mexico sa de cv,25.70643,-100.3143
7855,marcela navarro valenzuela,26.84755,-109.6388
7856,gaservicio nuevo hermosillo sa de cv,29.01871,-110.932
7857,gasolmex distribuidor de petroliferos sa de cv,19.29185,-98.90778
7858,basilio nicolas gatzionis larigakis,24.77951,-107.4381
7859,servicio pontellas sa de cv,19.65235,-99.0046
7860,servicio paro sa de cv,21.2414,-102.3258
7861,alejandro manuel garcia girard,27.85543,-105.4915
7862,becktrop operadora sa de cv,32.53377,-116.931
7863,gasolinera gaflos sa de cv,27.96017,-110.8216
7864,servicio jms sa de cv,22.04092,-100.8562
7865,estaciones del valle sa de cv,25.69202,-108.802
7866,gasolinera polanco sa de cv,24.15111,-110.3267
7867,parador turistico del altiplano sa de cv,22.86387,-100.4816
7868,hector eduardo leal palos,21.29132,-102.2695
7869,servicio oro s de rl de cv ,22.92621,-100.4593
7870,juan friesen knelsen,28.95484,-106.7106
7871,gasolineria canarias sa de cv,19.46611,-99.23962
7872,gasolinera las brisas sa de cv,19.20734,-96.18475
7873,estacion de servicio 0210 sa de cv,19.2975,-99.15184
7874,inmuebles julien sa,19.45794,-99.15102
7875,francisco bayon barrios,32.51418,-116.8889
7876,servicios marinos riviera maysa sa de cv,21.23794,-86.80305
7877,corporativo gasolinero jae sa de cv,19.55338,-99.19337
7878,gasislo 2000 sa de cv,22.76712,-102.5647
7879,servicio el once sa de cv,19.88577,-98.64097
7880,jateño en la escondida sa de cv,24.10661,-99.83047
7881,servicio regio trece sa de cv,19.161,-96.20251
7882,jose ramon uribe maytorena sa de cv,27.91757,-110.9019
7883,combustibles las isabeles sa de cv,26.24357,-108.9426
7884,servicios hermanos vaco sa de cv,20.54135,-103.4675
7885,estacion de servicio huichihuayan sa de cv,21.48223,-98.96861
7886,jose arturo manuel velazquez y ponce de leon,19.06642,-98.23668
7887,servicio rio de la plata sa de cv,19.42785,-99.17441
7888,inmuebles porba sa de cv,16.86192,-99.91433
7889,servicio lozano garza sa de cv,25.76918,-100.3161
7890,servicio terrenate sa de cv,19.46616,-97.92823
7891,gasolinera huasabas sa de cv,29.91919,-109.3048
7892,prontogas sa de cv,28.67693,-106.1035
7893,servicio tulipan sa de cv ,18.12379,-93.29312
7894,estacion de servicio puerta grande  s de rl de cv,32.52975,-117.0728
7895,autoservicio punta abreojos sa de cv,26.7237,-113.5728
7896,mario vazquez moran,20.66673,-100.0657
7897,gasolinera roma sa de cv (es10690),21.05759,-89.64409
7898,servicio arista sa de cv,19.19167,-96.14731
7899,proveedora de combustibles orizaba sa de cv,18.84746,-97.0425
7900,servicio cuatro vientos vazquez sa de cv,19.31438,-98.88239
7901,pedro pantoja zepeda,32.65764,-115.4419
7902,servicios kanasin sa de cv (es10633),20.96277,-89.56117
7903,proveedora de combustibles y lubricantes jt sa de ,19.21559,-96.17059
7904,gasolinera el aeroplano sa de cv,31.31555,-110.9459
7905,consorcio gasolinero plus sa de cv,19.40896,-99.16779
7906,combustibles quiriego sa de cv,27.51235,-109.2583
7907,estacion de servicio jp segundo sa de cv  es11782,20.96872,-89.67729
7908,combustibles milian sa de cv,19.04539,-98.03499
7909,servicio mazaculco sa de cv,19.20502,-99.58786
7910,estacion de servicio el coyol,19.15692,-96.14806
7911,e01718mauricio del sagrado corazon enriquez moren,21.10378,-101.6908
7912,estacion de servicio ivanjair sa de cv,18.90774,-97.8064
7913,inmobiliaria las palmas maya sa de cv,22.89576,-109.916
7914,maria martha gonzalez fuentes,20.81573,-105.195
7915,servicio lechuga sa de cv,19.28617,-99.51011
7916,estacion zona virgen sa de cv,19.26383,-103.7678
7917,servicios garza peña sa de cv,26.50213,-100.1924
7918,energeticos plus sa de cv,20.46187,-103.4455
7919,zalapas gasolinera sa de cv,19.6409,-102.0513
7920,rosa hildeliza famania ortega,25.57304,-108.4633
7921,francisco javier herrera hernandez,16.73681,-92.60135
7922,dagal sa de cv,32.47349,-114.7838
7923,gasolinera la purisima sa de cv,19.30238,-101.8811
7924,servicio el coyol sa de cv,19.17236,-96.15501
7925,servicio demusa sa de cv,18.8708,-96.90976
7926,estaciones de servicio del mayab sa de cv,20.98887,-89.59547
7927,serviexpress bc s a de c v ,19.51773,-101.6175
7928,grupo el rey corporativo s de rl de cv,32.58315,-115.377
7929,jateño en los medina sa de cv,24.01884,-100.4111
7930,auto servicio coahuila sa de cv,27.04956,-101.533
7931,estacion piru sa de cv,32.46085,-116.9265
7932,combured sa de cv,22.1352,-100.9343
7933,servicio castro del rio  sa de cv,20.78989,-101.3275
7934,servicio cupula sa de cv,19.82048,-99.07952
7935,kopla sa de cv,20.38069,-101.8691
7936,estacion de servicio feres sa de cv,28.98546,-104.6525
7937,estacion de servicio leon sderl de cv,21.11588,-101.6952
7938,gasolmex distribuidor de petroliferos sa de cv,19.26627,-98.88195
7939,rigoberto garcia perez,15.42971,-92.90639
